OBJECTID *,name,x,y,z,floor
6409, ,608126.2087,4822692.503,122.8195,1
6410, ,608125.3991,4822696.112,122.8392,1
6411, ,608125.3991,4822696.112,122.8392,1
6412, ,608125.4432,4822696.89,122.8362,1
6413, ,608125.4432,4822696.89,122.8362,1
6414, ,608125.9682,4822706.876,122.888,1
6415, ,608125.9682,4822706.876,122.888,1
6416, ,608126.0494,4822708.42,122.9016,1
6417, ,608126.0494,4822708.42,122.9016,1
6418, ,608127.4167,4822718.326,122.8277,1
6419, ,608127.4167,4822718.326,122.8277,1
6420, ,608128.582,4822726.768,122.7146,1
6421, ,608128.582,4822726.768,122.7146,1
6422, ,608130.9217,4822734.016,122.4649,1
6423, ,608130.9217,4822734.016,122.4649,1
6424, ,608132.569,4822736.586,122.1642,1
6425, ,608132.569,4822736.586,122.1642,1
6426, ,608133.9644,4822738.741,121.9748,1
6427, ,608113.7009,4822642.301,123.9494,1
6428, ,608112.8885,4822644.076,123.307,1
6429, ,608112.8885,4822644.076,123.307,1
6430, ,608113.3416,4822649.56,123.0575,1
6431, ,608113.3416,4822649.56,123.0575,1
6432, ,608114.7706,4822657.159,122.886,1
6433, ,608114.7706,4822657.159,122.886,1
6434, ,608115.4989,4822661.615,122.7713,1
6435, ,608115.4989,4822661.615,122.7713,1
6436, ,608116.2674,4822665.071,122.7844,1
6437, ,608116.2674,4822665.071,122.7844,1
6438, ,608117.5084,4822666.28,122.7221,1
6439, ,608117.5084,4822666.28,122.7221,1
6440, ,608119.3644,4822666.432,122.6182,1
6441, ,608119.3644,4822666.432,122.6182,1
6442, ,608129.2536,4822664.947,122.2672,1
6443, ,608129.2536,4822664.947,122.2672,1
6444, ,608132.3968,4822664.475,122.2061,1
6445, ,608132.3968,4822664.475,122.2061,1
6446, ,608134.5739,4822664.755,122.2476,1
6447, ,608134.5739,4822664.755,122.2476,1
6448, ,608136.7211,4822666.889,122.387,1
6449, ,608095.0906,4822647.433,126.3849,1
6450, ,608099.889,4822638.66,126.4703,1
6451, ,608099.889,4822638.66,126.4703,1
6452, ,608101.9504,4822634.891,126.9107,1
6453, ,608101.9504,4822634.891,126.9107,1
6454, ,608104.4229,4822632.387,126.9888,1
6455, ,608104.4229,4822632.387,126.9888,1
6456, ,608107.312,4822631.1,127.12,1
6457, ,608107.312,4822631.1,127.12,1
6458, ,608112.8556,4822630.056,127.2579,1
6459, ,607659.5227,4823246.862,132.2684,1
6460, ,607660.9192,4823245.429,132.3047,1
6461, ,607660.9192,4823245.429,132.3047,1
6462, ,607662.3504,4823244.352,132.3365,1
6463, ,607662.3504,4823244.352,132.3365,1
6464, ,607664.2021,4823245.26,132.3436,1
6465, ,607664.2021,4823245.26,132.3436,1
6466, ,607666.7707,4823245.301,132.3737,1
6467, ,607666.7707,4823245.301,132.3737,1
6468, ,607668.3385,4823244.271,132.409,1
6469, ,607668.3385,4823244.271,132.409,1
6470, ,607669.2075,4823242.474,132.448,1
6471, ,607669.2075,4823242.474,132.448,1
6472, ,607669.238,4823240.575,132.4772,1
6473, ,607669.238,4823240.575,132.4772,1
6474, ,607668.618,4823237.921,132.5056,1
6475, ,607668.618,4823237.921,132.5056,1
6476, ,607667.5141,4823234.715,132.5268,1
6477, ,607667.5141,4823234.715,132.5268,1
6478, ,607664.481,4823227.868,132.5235,1
6479, ,607664.481,4823227.868,132.5235,1
6480, ,607660.6311,4823222.074,132.4724,1
6481, ,607660.6311,4823222.074,132.4724,1
6482, ,607653.1261,4823215.465,132.4124,1
6483, ,607653.1261,4823215.465,132.4124,1
6484, ,607652.4332,4823214.855,132.4093,1
6485, ,608437.9549,4822517.753,117.8493,1
6486, ,608427.961,4822518.103,117.8899,1
6487, ,608377.9915,4822519.849,114.2441,1
6488, ,608373.3813,4822520.01,114.4008,1
6489, ,608387.9854,4822519.5,112.8364,1
6490, ,608377.9915,4822519.849,114.2441,1
6491, ,608397.9793,4822519.151,114.1977,1
6492, ,608387.9854,4822519.5,112.8364,1
6493, ,608407.9732,4822518.801,114.9425,1
6494, ,608397.9793,4822519.151,114.1977,1
6495, ,608417.9671,4822518.452,116.8248,1
6496, ,608407.9732,4822518.801,114.9425,1
6497, ,608427.961,4822518.103,117.8899,1
6498, ,608417.9671,4822518.452,116.8248,1
6499, ,607680.446,4822808.106,133.1329,1
6500, ,607672.8634,4822814.626,133.6369,1
6501, ,607672.8634,4822814.626,133.6369,1
6502, ,607668.2059,4822818.63,133.8739,1
6503, ,607668.2059,4822818.63,133.8739,1
6504, ,607663.7796,4822822.07,133.9304,1
6505, ,607902.9305,4822675.549,126.0029,1
6506, ,607908.9286,4822667.835,125.9931,1
6507, ,607908.9286,4822667.835,125.9931,1
6508, ,607917.2685,4822662.318,126,1
6509, ,607917.2685,4822662.318,126,1
6510, ,607917.9775,4822661.849,126,1
6511, ,607917.9775,4822661.849,126,1
6512, ,607919.0295,4822661.385,126,1
6513, ,607919.0295,4822661.385,126,1
6514, ,607926.5872,4822658.054,126.0001,1
6515, ,607926.5872,4822658.054,126.0001,1
6516, ,607933.8461,4822654.849,126.0006,1
6517, ,607933.8461,4822654.849,126.0006,1
6518, ,607943.0196,4822650.869,126.0024,1
6519, ,607943.0196,4822650.869,126.0024,1
6520, ,607948.8,4822648.36,126.002,1
6521, ,607948.8,4822648.36,126.002,1
6522, ,607952.8294,4822646.612,126.0016,1
6523, ,608209.2831,4822651.672,117.1029,1
6524,SB Main Entrance,608202.7844,4822647.801,117.1216,1
6525, ,608202.7844,4822647.801,117.1216,1
6526, ,608207.9347,4822644.085,117.1183,1
6527, ,608210.6458,4822659.37,117.0663,1
6528, ,608217.3792,4822658.201,116.9549,1
6529, ,608208.1694,4822638.545,117.1016,1
6530, ,608215.1652,4822638.647,116.8962,1
6531, ,608208.6185,4822627.721,117.0382,1
6532, ,608198.6602,4822628.634,117.0261,1
6533, ,608198.6602,4822628.634,117.0261,1
6534, ,608194.6596,4822629,116.9973,1
6535, ,608194.6596,4822629,116.9973,1
6536, ,608194.4897,4822629.016,116.9956,1
6537, ,607962.1499,4822645.851,126.0008,1
6538, ,607963.7862,4822655.716,126.0002,1
6539, ,607963.7862,4822655.716,126.0002,1
6540, ,607965.4224,4822665.581,126.0017,1
6541, ,607965.4224,4822665.581,126.0017,1
6542, ,607965.5899,4822666.591,126.002,1
6543, ,607965.5899,4822666.591,126.002,1
6544,CCT Main Entrance,607966.3688,4822672.924,126.0035,1
6545, ,607966.3688,4822672.924,126.0035,1
6546, ,607966.8908,4822677.143,126.0065,1
6547, ,607947.6418,4822666.225,126.0001,1
6548, ,607952.5781,4822667.27,126.0002,1
6549, ,607952.5781,4822667.27,126.0002,1
6550, ,607956.2503,4822668.04,126.0004,1
6551, ,607956.2503,4822668.04,126.0004,1
6552, ,607957.192,4822676.809,126.0002,1
6553, ,607957.192,4822676.809,126.0002,1
6554, ,607957.6095,4822679.993,126.0004,1
6555, ,607957.6095,4822679.993,126.0004,1
6556, ,607958.9113,4822689.908,126.0014,1
6557, ,607958.9113,4822689.908,126.0014,1
6558, ,607959.8123,4822696.77,126.0007,1
6559, ,607784.1586,4822806.149,128.3744,1
6560, ,607784.1269,4822806.16,128.3757,1
6561, ,607774.6992,4822809.392,128.7934,1
6562, ,607773.4503,4822809.82,128.8462,1
6563, ,607784.1269,4822806.16,128.3757,1
6564, ,607774.6992,4822809.392,128.7934,1
6565, ,607773.4503,4822809.82,128.8462,1
6566, ,607771.513,4822810.711,128.923,1
6567, ,607771.513,4822810.711,128.923,1
6568, ,607762.4168,4822814.866,129.0121,1
6569, ,607762.4168,4822814.866,129.0121,1
6570, ,607753.8665,4822818.771,129.0206,1
6571, ,607753.8665,4822818.771,129.0206,1
6572,,607753.0616,4822817.07,129.0124,1
6573, ,607872.2566,4822933.238,128.0181,1
6574, ,607872.2581,4822933.24,128.0181,1
6575, ,607872.2581,4822933.24,128.0181,1
6576, ,607873.8645,4822934.742,128.0282,1
6577, ,607873.8645,4822934.742,128.0282,1
6578, ,607876.3422,4822935.177,128.0367,1
6579, ,607876.3422,4822935.177,128.0367,1
6580, ,607877.5546,4822935.39,128.0407,1
6581, ,607877.5546,4822935.39,128.0407,1
6582, ,607881.6668,4822934.911,128.0489,1
6583, ,607881.6668,4822934.911,128.0489,1
6584, ,607884.4205,4822933.5,128.0508,1
6585, ,607957.6399,4822895.251,128.0112,1
6586,IB Main Entrance,607964.9737,4822891.544,127.9991,1
6587, ,607964.9737,4822891.544,127.9991,1
6588, ,607965.6474,4822891.203,127.9952,1
6589, ,607965.6474,4822891.203,127.9952,1
6590, ,607973.347,4822887.217,127.8352,1
6591, ,607973.347,4822887.217,127.8352,1
6592, ,607975.2859,4822886.226,127.7716,1
6593, ,607975.2859,4822886.226,127.7716,1
6594, ,607978.4192,4822884.821,127.6628,1
6595, ,607978.4192,4822884.821,127.6628,1
6596, ,607978.4875,4822884.797,127.6606,1
6597, ,607978.4875,4822884.797,127.6606,1
6598, ,607982.4741,4822883.386,127.5331,1
6599, ,607982.4741,4822883.386,127.5331,1
6600, CCT Entrance,607988.594,4822881.312,127.4572,1
6601, ,607988.594,4822881.312,127.4572,1
6602, ,607994.3352,4822879.367,127.3702,1
6603, ,607994.3352,4822879.367,127.3702,1
6604, ,607995.1851,4822878.835,127.3538,1
6605, ,607995.1851,4822878.835,127.3538,1
6606, ,607997.3633,4822877.471,127.2467,1
6607, ,607997.3633,4822877.471,127.2467,1
6608, ,607997.2274,4822876.381,127.1916,1
6609, ,607958.1417,4822877.607,127.9488,1
6610, ,607967.0763,4822882.099,127.8201,1
6611, ,607967.0763,4822882.099,127.8201,1
6612, ,607975.2859,4822886.226,127.7716,1
6613, ,608091.3113,4822590.562,126.76,1
6614, ,608094.9216,4822590.653,126.6324,1
6615, ,608094.9216,4822590.653,126.6324,1
6616, ,608097.5794,4822589.185,126.4969,1
6617, ,608097.5794,4822589.185,126.4969,1
6618, ,608102.6145,4822586.1,126.2049,1
6619,DV Entrance,608046.7391,4822561.55,126.3388,1
6620, ,608036.8638,4822563.125,126.0758,1
6621, ,608036.8638,4822563.125,126.0758,1
6622, ,608032.5624,4822563.81,126.043,1
6623, ,608032.5624,4822563.81,126.043,1
6624, ,608027.5307,4822569.695,125.6498,1
6625, ,608027.5307,4822569.695,125.6498,1
6626,KN Main Entrance,608024.1351,4822570.318,125.8616,1
6627,,607755.3633,4823106.683,131.5057,1
6628, ,607756.4973,4823116.618,131.6641,1
6629, ,607756.4973,4823116.618,131.6641,1
6630, ,607756.7022,4823118.413,131.7008,1
6631, ,607756.7022,4823118.413,131.7008,1
6632, ,607757.4106,4823124.612,131.8229,1
6633, ,607757.4106,4823124.612,131.8229,1
6634, ,607758.5129,4823134.551,131.9222,1
6635, ,607759.6152,4823144.49,131.8743,1
6636, ,607760.0222,4823148.16,131.8289,1
6637, ,607758.5129,4823134.551,131.9222,1
6638, ,607759.6152,4823144.49,131.8743,1
6639, ,607760.0222,4823148.16,131.8289,1
6640, ,607765.4197,4823156.579,131.636,1
6641, ,607765.4197,4823156.579,131.636,1
6642, ,607769.4572,4823162.876,131.4981,1
6643, ,607756.7022,4823118.413,131.7008,1
6644, ,607766.6002,4823119.837,131.9072,1
6645, ,607766.6002,4823119.837,131.9072,1
6646, ,607772.7756,4823120.726,131.9909,1
6647, ,607772.7756,4823120.726,131.9909,1
6648, ,607782.6721,4823122.161,132.0064,1
6649, ,607782.6721,4823122.161,132.0064,1
6650, ,607783.4561,4823122.275,132.0046,1
6651, ,607783.4561,4823122.275,132.0046,1
6652, ,607792.7227,4823126.034,131.9735,1
6653, ,607792.7227,4823126.034,131.9735,1
6654, ,607795.2321,4823127.052,131.9309,1
6655, ,607795.2321,4823127.052,131.9309,1
6656, ,607803.9951,4823131.87,131.5169,1
6657, ,607803.9951,4823131.87,131.5169,1
6658, ,607806.1801,4823133.071,131.4008,1
6659, ,607806.1801,4823133.071,131.4008,1
6660, ,607812.4122,4823140.892,131.2437,1
6661, ,607818.6443,4823148.712,131.0469,1
6662, ,607821.6398,4823152.471,130.861,1
6663, ,607812.4122,4823140.892,131.2437,1
6664, ,607818.6443,4823148.712,131.0469,1
6665, ,607821.6398,4823152.471,130.861,1
6666, ,607829.5231,4823148.587,130.2033,1
6667, ,607829.5231,4823148.587,130.2033,1
6668, ,607836.5739,4823141.496,129.6642,1
6669, ,607836.5739,4823141.496,129.6642,1
6670, ,607840.6341,4823137.412,129.531,1
6671, ,607840.6341,4823137.412,129.531,1
6672, ,607846.3067,4823129.177,129.47,1
6673, ,607851.9793,4823120.942,129.4744,1
6674, ,607854.7716,4823116.888,129.4732,1
6675, ,607846.3067,4823129.177,129.47,1
6676, ,607851.9793,4823120.942,129.4744,1
6677, ,607770.0834,4823090.622,131.1996,1
6678, ,607763.2839,4823083.29,131.1523,1
6679, ,607763.2839,4823083.29,131.1523,1
6680, ,607762.1572,4823082.074,131.1522,1
6681, ,607762.1572,4823082.074,131.1522,1
6682, ,607754.9563,4823075.136,131.204,1
6683, ,607754.9563,4823075.136,131.204,1
6684, ,607752.4264,4823072.698,131.2499,1
6685, ,607752.4264,4823072.698,131.2499,1
6686, ,607745.0776,4823065.916,131.3427,1
6687, ,607745.0776,4823065.916,131.3427,1
6688, ,607742.6016,4823063.631,131.3618,1
6689, ,607742.6016,4823063.631,131.3618,1
6690, ,607739.9932,4823061.034,131.3649,1
6691, ,607739.9932,4823061.034,131.3649,1
6692, ,607737.4836,4823057.817,131.3567,1
6693, ,607737.4836,4823057.817,131.3567,1
6694, ,607735.1351,4823051.102,131.2999,1
6695, ,607735.1351,4823051.102,131.2999,1
6696, ,607734.3553,4823044.313,131.2378,1
6697, ,607734.3553,4823044.313,131.2378,1
6698, ,607733.1338,4823036.851,131.1963,1
6699, ,607733.1338,4823036.851,131.1963,1
6700, ,607729.3339,4823030.458,131.302,1
6701, ,607729.3339,4823030.458,131.302,1
6702, ,607722.7692,4823022.914,131.5539,1
6703, ,607722.7692,4823022.914,131.5539,1
6704, ,607722.765,4823022.91,131.554,1
6705, ,607769.4572,4823162.876,131.4981,1
6706, ,607762.4393,4823169.999,131.7226,1
6707,UTM Grounds Building,607755.4213,4823177.123,131.7986,1
6708, ,607753.6631,4823178.908,131.7689,1
6709, ,607762.4393,4823169.999,131.7226,1
6710, ,607755.4213,4823177.123,131.7986,1
6711, ,607821.6398,4823152.471,130.861,1
6712, ,607812.6847,4823156.922,131.2181,1
6713, ,607803.7297,4823161.372,131.4121,1
6714, ,607797.2798,4823164.578,131.3609,1
6715, ,607812.6847,4823156.922,131.2181,1
6716, ,607803.7297,4823161.372,131.4121,1
6717, ,607791.1596,4822857.762,128.5621,1
6718, ,607788.7513,4822858.801,128.6767,1
6719, ,608253.2841,4822612.766,115.7527,1
6720, ,608252.5725,4822607.789,115.7061,1
6721, ,608252.5725,4822607.789,115.7061,1
6722, ,608251.4311,4822599.895,115.6693,1
6723, ,608271.4172,4822609.681,115.355,1
6724, ,608270.6922,4822605.037,115.3807,1
6725, ,608270.6922,4822605.037,115.3807,1
6726, ,608269.4699,4822597.153,115.3791,1
6727, ,608287.9802,4822606.26,115.2283,1
6728, ,608287.3284,4822602.084,115.2286,1
6729, ,608287.3284,4822602.084,115.2286,1
6730, ,608286.1558,4822594.622,115.2087,1
6731, ,607989.8767,4822830.027,126.4222,1
6732, ,607988.2886,4822820.154,126.85,1
6733, ,607986.7005,4822810.281,126.972,1
6734, ,607986.2113,4822807.239,126.9506,1
6735, ,607988.2886,4822820.154,126.85,1
6736, ,607986.7005,4822810.281,126.972,1
6737, ,607986.2113,4822807.239,126.9506,1
6738, ,607984.6475,4822797.362,126.8938,1
6739, ,607983.0838,4822787.485,126.9018,1
6740, ,607982.9545,4822786.669,126.9241,1
6741, ,607984.6475,4822797.362,126.8938,1
6742, ,607983.0838,4822787.485,126.9018,1
6743, ,607819.8165,4822791.968,127.0117,1
6744, ,607820.7861,4822791.344,127.0055,1
6745, ,607820.7861,4822791.344,127.0055,1
6746, ,607825.4744,4822788.327,127.011,1
6747, ,608011.2238,4822801.387,126.9536,1
6748, ,608018.4993,4822800.16,127.1506,1
6749, ,608010.4521,4822804.152,126.8266,1
6750, ,608010.2425,4822802.615,126.9136,1
6751, ,608010.2425,4822802.615,126.9136,1
6752, ,608011.2238,4822801.387,126.9536,1
6753, ,608004.5295,4822806.667,126.6778,1
6754, ,608004.9458,4822809.418,126.3664,1
6755, ,608004.5295,4822806.667,126.6778,1
6756, ,608004.3766,4822805.121,126.8175,1
6757, ,608014.6624,4822805.119,126.7229,1
6758, ,608015.7288,4822812.157,125.518,1
6759, ,608014.6624,4822805.119,126.7229,1
6760, ,608014.4379,4822803.505,126.8835,1
6761, ,608046.4031,4822520.653,124.9137,1
6762, ,608056.2636,4822518.988,125.1395,1
6763, ,608075.9847,4822515.659,125.6855,1
6764, ,608081.0727,4822514.801,125.6989,1
6765, ,608066.1241,4822517.324,125.4326,1
6766, ,608075.9847,4822515.659,125.6855,1
6767, ,608056.2636,4822518.988,125.1395,1
6768, ,608066.1241,4822517.324,125.4326,1
6769, ,608081.0727,4822514.801,125.6989,1
6770, ,608086.9974,4822506.745,125.909,1
6771, ,608086.9974,4822506.745,125.909,1
6772, ,608087.1528,4822506.533,125.9213,1
6773, ,608089.2838,4822506.168,126.0012,1
6774, ,608092.7995,4822505.613,126.0398,1
6775, ,608092.7995,4822505.613,126.0398,1
6776, ,608095.4728,4822505.19,126.0357,1
6777, ,608095.4728,4822505.19,126.0357,1
6778, ,608095.9105,4822508.118,126.023,1
6779, ,608087.1528,4822506.533,125.9213,1
6780, ,608089.2838,4822506.168,126.0012,1
6781, ,608095.4728,4822505.19,126.0357,1
6782, ,608090.8379,4822502.017,126.0085,1
6783, ,608090.8379,4822502.017,126.0085,1
6784, ,608087.5286,4822499.752,125.9018,1
6785, ,608085.6419,4822498.488,125.7218,1
6786, ,608095.5135,4822496.891,125.9438,1
6787, ,608095.5135,4822496.891,125.9438,1
6788, ,608098.6285,4822496.387,125.9886,1
6789, ,608098.6285,4822496.387,125.9886,1
6790, ,608098.916,4822498.102,125.9957,1
6791, ,608098.916,4822498.102,125.9957,1
6792, ,608090.9111,4822499.44,125.9507,1
6793, ,608090.9111,4822499.44,125.9507,1
6794, ,608091.2676,4822501.389,125.9992,1
6795, ,608091.2676,4822501.389,125.9992,1
6796, ,608098.3955,4822500.255,126.0056,1
6797, ,608098.3955,4822500.255,126.0056,1
6798, ,608099.2552,4822500.118,126.0075,1
6799, ,608099.2552,4822500.118,126.0075,1
6800, ,608099.5634,4822502.056,126.0224,1
6801, ,608099.5634,4822502.056,126.0224,1
6802, ,608098.7803,4822502.656,126.0231,1
6803, ,608098.7803,4822502.656,126.0231,1
6804, ,608098.7777,4822502.658,126.0231,1
6805, ,608098.7777,4822502.658,126.0231,1
6806, ,608095.4728,4822505.19,126.0357,1
6807, ,607810.8123,4822852.567,127.9333,1
6808, ,607811.5661,4822852.424,127.9174,1
6809, ,607811.5661,4822852.424,127.9174,1
6810, ,607812.1904,4822852.3,127.9034,1
6811, ,607812.1904,4822852.3,127.9034,1
6812, ,607814.7273,4822851.797,127.8416,1
6813, ,607814.7273,4822851.797,127.8416,1
6814, ,607821.2852,4822844.248,127.6097,1
6815, ,607840.959,4822821.599,127.0482,1
6816, ,607846.6099,4822815.094,127.0023,1
6817, ,607834.401,4822829.149,127.2126,1
6818, ,607840.959,4822821.599,127.0482,1
6819, ,607827.8431,4822836.698,127.4032,1
6820, ,607834.401,4822829.149,127.2126,1
6821, ,607821.2852,4822844.248,127.6097,1
6822, ,607827.8431,4822836.698,127.4032,1
6823, ,607846.6099,4822815.094,127.0023,1
6824, ,607853.1526,4822807.531,126.9084,1
6825, ,607885.8662,4822769.718,126.7701,1
6826, ,607887.5596,4822767.761,126.7682,1
6827, ,607879.3235,4822777.281,126.7911,1
6828, ,607885.8662,4822769.718,126.7701,1
6829, ,607872.7808,4822784.844,126.8297,1
6830, ,607879.3235,4822777.281,126.7911,1
6831, ,607866.2381,4822792.406,126.8537,1
6832, ,607872.7808,4822784.844,126.8297,1
6833, ,607859.6953,4822799.969,126.8808,1
6834, ,607866.2381,4822792.406,126.8537,1
6835, ,607853.1526,4822807.531,126.9084,1
6836, ,607859.6953,4822799.969,126.8808,1
6837, ,607887.5596,4822767.761,126.7682,1
6838, ,607893.3435,4822759.604,126.7291,1
6839, ,607893.3435,4822759.604,126.7291,1
6840, ,607894.1403,4822758.48,126.7192,1
6841, ,607809.8687,4822852.463,127.9503,1
6842, ,607810.8123,4822852.567,127.9333,1
6843, ,607800.7841,4822865.726,128.2764,1
6844, ,607800.7523,4822866.066,128.281,1
6845, ,607800.7523,4822866.066,128.281,1
6846,MN Main Entrance,607800.3064,4822870.84,128.3418,1
6847, ,607800.3064,4822870.84,128.3418,1
6848, ,607799.75,4822876.796,128.4073,1
6849, ,607731.6198,4822884.934,132.4006,1
6850, ,607729.7549,4822886.849,132.1006,1
6851, ,607729.7549,4822886.849,132.1006,1
6852, ,607728.5709,4822888.129,131.9779,1
6853, ,607732.631,4822883.851,132.5861,1
6854,MN Entrance,607739.5398,4822876.763,132.9992,1
6855, ,608026.51,4822711.528,126.2816,1
6856, ,608027.3931,4822707.387,126.2411,1
6857, ,608027.3931,4822707.387,126.2411,1
6858, ,608028.1792,4822703.701,126.2203,1
6859, ,608028.1792,4822703.701,126.2203,1
6860, ,608034.2264,4822699.761,126.122,1
6861, ,608034.2264,4822699.761,126.122,1
6862, ,608037.0307,4822697.934,126.0954,1
6863, ,607760.3576,4822792.903,128.552,1
6864, ,607766.6027,4822789.926,128.467,1
6865, ,607986.0464,4822616.474,126.0001,1
6866, ,607992.8846,4822615.394,125.9967,1
6867, ,607992.8846,4822615.394,125.9967,1
6868, ,608002.7622,4822613.834,125.9853,1
6869, ,608002.7622,4822613.834,125.9853,1
6870, ,608008.2634,4822612.966,125.9759,1
6871, ,608008.2634,4822612.966,125.9759,1
6872, ,608018.141,4822611.406,125.9263,1
6873, ,608028.0186,4822609.846,125.9224,1
6874, ,608033.1682,4822609.033,125.8853,1
6875, ,608018.141,4822611.406,125.9263,1
6876, ,608028.0186,4822609.846,125.9224,1
6877, ,608220.5421,4822558.183,117.0785,1
6878, ,608229.7735,4822554.338,115.9834,1
6879, ,608229.7735,4822554.338,115.9834,1
6880, ,608235.1088,4822552.116,115.5806,1
6881, ,608235.1088,4822552.116,115.5806,1
6882, ,608235.4369,4822551.979,115.5654,1
6883, ,608233.5224,4822543.928,115.7033,1
6884, ,608224.0289,4822547.07,116.9325,1
6885, ,608224.0289,4822547.07,116.9325,1
6886, ,608219.7286,4822548.494,117.3147,1
6887, ,608219.7286,4822548.494,117.3147,1
6888, ,608214.2847,4822549.361,117.5357,1
6889, ,608163.481,4822594.223,121.2174,1
6890, ,608154.8187,4822598.26,120.1052,1
6891, ,608154.8187,4822598.26,120.1052,1
6892, ,608153.4384,4822601.182,119.8591,1
6893, ,608207.8326,4822586.228,117.2464,1
6894, ,608203.0072,4822585.817,117.2968,1
6895, ,608203.0072,4822585.817,117.2968,1
6896, ,608197.9917,4822587.68,117.4425,1
6897, ,608197.9917,4822587.68,117.4425,1
6898, ,608194.0653,4822589.15,117.6865,1
6899, ,608085.6419,4822498.488,125.7218,1
6900, ,608081.2684,4822495.607,125.3068,1
6901, ,608087.5286,4822499.752,125.9018,1
6902, ,608085.6419,4822498.488,125.7218,1
6903, ,607982.9545,4822786.669,126.9241,1
6904, ,607981.5032,4822776.775,126.996,1
6905, ,607974.2465,4822727.304,125.9508,1
6906, ,607973.9905,4822725.559,125.9593,1
6907, ,607975.6978,4822737.198,126.026,1
6908, ,607974.2465,4822727.304,125.9508,1
6909, ,607977.1492,4822747.092,126.1942,1
6910, ,607975.6978,4822737.198,126.026,1
6911, ,607978.6005,4822756.986,126.5845,1
6912, ,607977.1492,4822747.092,126.1942,1
6913, ,607980.0518,4822766.88,126.892,1
6914, ,607978.6005,4822756.986,126.5845,1
6915, ,607981.5032,4822776.775,126.996,1
6916, ,607980.0518,4822766.88,126.892,1
6917, ,607973.9905,4822725.559,125.9593,1
6918, ,607972.5396,4822715.665,126.1571,1
6919, ,607968.187,4822685.982,126.0247,1
6920, ,607966.8908,4822677.143,126.0065,1
6921, ,607969.6378,4822695.876,126.0523,1
6922, ,607968.187,4822685.982,126.0247,1
6923, ,607971.0887,4822705.77,126.1696,1
6924, ,607969.6378,4822695.876,126.0523,1
6925, ,607972.5396,4822715.665,126.1571,1
6926, ,607971.0887,4822705.77,126.1696,1
6927, ,607997.2274,4822876.381,127.1916,1
6928, ,607996.6013,4822872.43,126.7794,1
6929, ,607996.6013,4822872.43,126.7794,1
6930, ,607995.6622,4822866.504,126.3549,1
6931, ,607994.0969,4822856.627,127.11,1
6932, ,607994.0804,4822856.523,127.1112,1
6933, ,607995.6622,4822866.504,126.3549,1
6934, ,607994.0969,4822856.627,127.11,1
6935, ,607994.0804,4822856.523,127.1112,1
6936, ,607992.5134,4822846.646,126.6933,1
6937, ,607990.9465,4822836.77,126.6684,1
6938, ,607989.8767,4822830.027,126.4222,1
6939, ,607992.5134,4822846.646,126.6933,1
6940, ,607990.9465,4822836.77,126.6684,1
6941, ,607748.1277,4822826.455,128.8976,1
6942, ,607745.5004,4822820.641,128.8423,1
6943, ,607745.5004,4822820.641,128.8423,1
6944, ,607745.4982,4822820.636,128.8422,1
6945, ,607748.1277,4822826.455,128.8976,1
6946, ,607748.7048,4822827.753,128.855,1
6947, ,607748.7048,4822827.753,128.855,1
6948, ,607752.7641,4822836.892,128.8398,1
6949, ,607760.8825,4822855.17,130.1706,1
6950, ,607763.5291,4822861.129,130.1673,1
6951, ,607756.8233,4822846.031,129.6628,1
6952, ,607760.8825,4822855.17,130.1706,1
6953, ,607752.7641,4822836.892,128.8398,1
6954, ,607756.8233,4822846.031,129.6628,1
6955, ,607763.5291,4822861.129,130.1673,1
6956, ,607766.7031,4822868.267,130.3002,1
6957, ,607788.7513,4822858.801,128.6767,1
6958, ,607785.3398,4822860.268,128.8315,1
6959, ,607785.3398,4822860.268,128.8315,1
6960, ,607779.6634,4822862.71,129.0464,1
6961, ,607779.6634,4822862.71,129.0464,1
6962, ,607770.4728,4822866.651,129.9581,1
6963, ,607770.4728,4822866.651,129.9581,1
6964, ,607766.7031,4822868.267,130.3002,1
6965, ,607803.0733,4822905.333,128.123,1
6966, ,607804.1428,4822907.661,128.0836,1
6967, ,607803.0733,4822905.333,128.123,1
6968, ,607800.9034,4822900.577,128.2278,1
6969, ,607800.9034,4822900.577,128.2278,1
6970, ,607797.388,4822902.131,128.2791,1
6971, ,607797.388,4822902.131,128.2791,1
6972, ,607788.2488,4822906.19,128.4264,1
6973, ,607788.2488,4822906.19,128.4264,1
6974, ,607784.4489,4822907.878,128.5039,1
6975, ,607784.4489,4822907.878,128.5039,1
6976, ,607780.3585,4822898.752,128.9764,1
6977, ,607776.2682,4822889.627,129.6418,1
6978, ,607773.926,4822884.402,129.8851,1
6979, ,607780.3585,4822898.752,128.9764,1
6980, ,607776.2682,4822889.627,129.6418,1
6981, ,607773.926,4822884.402,129.8851,1
6982, ,607769.835,4822875.277,130.2722,1
6983, ,607769.835,4822875.277,130.2722,1
6984, ,607769.6669,4822874.902,130.2879,1
6985, ,607769.6669,4822874.902,130.2879,1
6986, ,607766.7031,4822868.267,130.3002,1
6987, ,607739.5398,4822876.763,132.9992,1
6988, ,607744.0276,4822874.735,132.5834,1
6989, ,607744.0276,4822874.735,132.5834,1
6990, ,607746.6612,4822873.545,132.2229,1
6991, ,607746.6612,4822873.545,132.2229,1
6992, ,607750.7368,4822882.676,132.0951,1
6993, ,607750.7368,4822882.676,132.0951,1
