OBJECTID *,Shape *,slope_max,slope_avg,edge_name,surface,length,start_x,start_y,start_z,end_x,end_y,end_z,floor
3220,Polyline Z,5.729965,5.580408,unknown,sidewalk,1.862222,608117.5084,4822666.28,122.7221,608119.3644,4822666.432,122.6182,1
3221,Polyline Z,5.082152,3.509552,unknown,sidewalk,10.000016,608119.3644,4822666.432,122.6182,608129.2536,4822664.947,122.2672,1
3222,Polyline Z,2.574308,1.923872,unknown,sidewalk,3.178427,608129.2536,4822664.947,122.2672,608132.3968,4822664.475,122.2061,1
3223,Polyline Z,2.585774,1.889224,unknown,sidewalk,2.194968,608132.3968,4822664.475,122.2061,608134.5739,4822664.755,122.2476,1
3224,Polyline Z,4.686808,4.605434,unknown,sidewalk,3.02735,608134.5739,4822664.755,122.2476,608136.7211,4822666.889,122.387,1
3225,Polyline Z,11.871227,4.501313,unknown,sidewalk,10.000035,608095.0906,4822647.433,126.3849,608099.889,4822638.66,126.4703,1
3226,Polyline Z,16.52219,10.278457,unknown,sidewalk,4.295985,608099.889,4822638.66,126.4703,608101.9504,4822634.891,126.9107,1
3227,Polyline Z,4.892721,2.418554,unknown,sidewalk,3.519059,608101.9504,4822634.891,126.9107,608104.4229,4822632.387,126.9888,1
3228,Polyline Z,5.138764,4.150459,unknown,sidewalk,3.162632,608104.4229,4822632.387,126.9888,608107.312,4822631.1,127.12,1
3229,Polyline Z,3.500753,2.53106,unknown,sidewalk,5.641031,608107.312,4822631.1,127.12,608112.8556,4822630.056,127.2579,1
3230,Polyline Z,1.826355,1.813799,unknown,sidewalk,2.000853,607659.5227,4823246.862,132.2684,607660.9192,4823245.429,132.3047,1
3231,Polyline Z,1.790761,1.77559,unknown,sidewalk,1.791042,607660.9192,4823245.429,132.3047,607662.3504,4823244.352,132.3365,1
3232,Polyline Z,0.364502,0.343756,unknown,sidewalk,2.062034,607662.3504,4823244.352,132.3365,607664.2021,4823245.26,132.3436,1
3233,Polyline Z,1.188865,1.169349,unknown,sidewalk,2.56893,607664.2021,4823245.26,132.3436,607666.7707,4823245.301,132.3737,1
3234,Polyline Z,1.894445,1.883448,unknown,sidewalk,1.875982,607666.7707,4823245.301,132.3737,607668.3385,4823244.271,132.409,1
3235,Polyline Z,1.959347,1.956782,unknown,sidewalk,1.995999,607668.3385,4823244.271,132.409,607669.2075,4823242.474,132.448,1
3236,Polyline Z,1.558962,1.53715,unknown,sidewalk,1.899345,607669.2075,4823242.474,132.448,607669.238,4823240.575,132.4772,1
3237,Polyline Z,1.106332,1.041709,unknown,sidewalk,2.72536,607669.238,4823240.575,132.4772,607668.618,4823237.921,132.5056,1
3238,Polyline Z,0.743898,0.62332,unknown,sidewalk,3.390633,607668.618,4823237.921,132.5056,607667.5141,4823234.715,132.5268,1
3239,Polyline Z,0.372414,0.187807,unknown,sidewalk,7.489006,607667.5141,4823234.715,132.5268,607664.481,4823227.868,132.5235,1
3240,Polyline Z,0.851308,0.734231,unknown,sidewalk,6.956365,607664.481,4823227.868,132.5235,607660.6311,4823222.074,132.4724,1
3241,Polyline Z,0.809265,0.600023,unknown,sidewalk,9.999997,607660.6311,4823222.074,132.4724,607653.1261,4823215.465,132.4124,1
3242,Polyline Z,0.337449,0.337449,unknown,sidewalk,0.923285,607653.1261,4823215.465,132.4124,607652.4332,4823214.855,132.4093,1
3243,Polyline Z,7.219706,4.224701,unknown,unpaved,10.000002,608437.9549,4822517.753,117.8493,608427.961,4822518.103,117.8899,1
3244,Polyline Z,10.359321,3.735149,unknown,unpaved,4.613014,608377.9915,4822519.849,114.2441,608373.3813,4822520.01,114.4008,1
3245,Polyline Z,23.828414,14.148549,unknown,unpaved,10.000006,608387.9854,4822519.5,112.8364,608377.9915,4822519.849,114.2441,1
3246,Polyline Z,21.094777,13.655402,unknown,unpaved,10.000002,608397.9793,4822519.151,114.1977,608387.9854,4822519.5,112.8364,1
3247,Polyline Z,10.633139,7.448509,unknown,unpaved,10.000002,608407.9732,4822518.801,114.9425,608397.9793,4822519.151,114.1977,1
3248,Polyline Z,25.339544,18.870504,unknown,unpaved,10.000002,608417.9671,4822518.452,116.8248,608407.9732,4822518.801,114.9425,1
3249,Polyline Z,18.838914,10.671197,unknown,unpaved,10.000006,608427.961,4822518.103,117.8899,608417.9671,4822518.452,116.8248,1
3250,Polyline Z,9.247926,5.044927,unknown,asphalt,9.999985,607680.446,4822808.106,133.1329,607672.8634,4822814.626,133.6369,1
3251,Polyline Z,5.250427,3.859159,unknown,asphalt,6.142274,607672.8634,4822814.626,133.6369,607668.2059,4822818.63,133.8739,1
3252,Polyline Z,17.776838,6.944175,unknown,asphalt,5.605559,607668.2059,4822818.63,133.8739,607663.7796,4822822.07,133.9304,1
3253,Polyline Z,0.365918,0.134641,unknown,sidewalk,9.770909,607902.9305,4822675.549,126.0029,607908.9286,4822667.835,125.9931,1
3254,Polyline Z,0.204511,0.080544,unknown,sidewalk,9.999947,607908.9286,4822667.835,125.9931,607917.2685,4822662.318,126,1
3255,Polyline Z,0.002243,0.002243,unknown,sidewalk,0.850139,607917.2685,4822662.318,126,607917.9775,4822661.849,126,1
3256,Polyline Z,0.000919,0.000689,unknown,sidewalk,1.149581,607917.9775,4822661.849,126,607919.0295,4822661.385,126,1
3257,Polyline Z,0.007278,0.00198,unknown,sidewalk,8.259079,607919.0295,4822661.385,126,607926.5872,4822658.054,126.0001,1
3258,Polyline Z,0.018838,0.008383,unknown,sidewalk,7.934924,607926.5872,4822658.054,126.0001,607933.8461,4822654.849,126.0006,1
3259,Polyline Z,0.026772,0.018216,unknown,sidewalk,9.999994,607933.8461,4822654.849,126.0006,607943.0196,4822650.869,126.0024,1
3260,Polyline Z,0.011449,0.005755,unknown,sidewalk,6.301158,607943.0196,4822650.869,126.0024,607948.8,4822648.36,126.002,1
3261,Polyline Z,0.013569,0.00998,unknown,sidewalk,4.392456,607948.8,4822648.36,126.002,607952.8294,4822646.612,126.0016,1
3262,Polyline Z,0.802099,0.321424,unknown,sidewalk,7.564036,608209.2831,4822651.672,117.1029,608202.7844,4822647.801,117.1216,1
3263,Polyline Z,0.761371,0.384599,unknown,sidewalk,6.3511,608202.7844,4822647.801,117.1216,608207.9347,4822644.085,117.1183,1
3264,Polyline Z,4.299716,1.629942,unknown,sidewalk,6.834123,608210.6458,4822659.37,117.0663,608217.3792,4822658.201,116.9549,1
3265,Polyline Z,5.721446,2.937098,unknown,sidewalk,6.996538,608208.1694,4822638.545,117.1016,608215.1652,4822638.647,116.8962,1
3266,Polyline Z,0.862408,0.50295,unknown,sidewalk,10.000002,608208.6185,4822627.721,117.0382,608198.6602,4822628.634,117.0261,1
3267,Polyline Z,0.877289,0.70078,unknown,sidewalk,4.017338,608198.6602,4822628.634,117.0261,608194.6596,4822629,116.9973,1
3268,Polyline Z,1.333782,1.333782,unknown,sidewalk,0.170629,608194.6596,4822629,116.9973,608194.4897,4822629.016,116.9956,1
3269,Polyline Z,0.012143,0.006635,unknown,sidewalk,9.999982,607962.1499,4822645.851,126.0008,607963.7862,4822655.716,126.0002,1
3270,Polyline Z,0.031473,0.019015,unknown,sidewalk,9.999966,607963.7862,4822655.716,126.0002,607965.4224,4822665.581,126.0017,1
3271,Polyline Z,0.029271,0.028892,unknown,sidewalk,1.023499,607965.4224,4822665.581,126.0017,607965.5899,4822666.591,126.002,1
3272,Polyline Z,0.031067,0.024091,unknown,sidewalk,6.381215,607965.5899,4822666.591,126.002,607966.3688,4822672.924,126.0035,1
3273,Polyline Z,0.108378,0.070646,unknown,sidewalk,4.250872,607966.3688,4822672.924,126.0035,607966.8908,4822677.143,126.0065,1
3274,Polyline Z,0.005341,0.003306,unknown,sidewalk,5.045865,607947.6418,4822666.225,126.0001,607952.5781,4822667.27,126.0002,1
3275,Polyline Z,0.010519,0.006679,unknown,sidewalk,3.75206,607952.5781,4822667.27,126.0002,607956.2503,4822668.04,126.0004,1
3276,Polyline Z,0.005223,0.00243,unknown,sidewalk,8.819419,607956.2503,4822668.04,126.0004,607957.192,4822676.809,126.0002,1
3277,Polyline Z,0.01137,0.007002,unknown,sidewalk,3.211057,607957.192,4822676.809,126.0002,607957.6095,4822679.993,126.0004,1
3278,Polyline Z,0.034444,0.017815,unknown,sidewalk,9.999996,607957.6095,4822679.993,126.0004,607958.9113,4822689.908,126.0014,1
3279,Polyline Z,0.063326,0.039943,unknown,sidewalk,6.920602,607958.9113,4822689.908,126.0014,607959.8123,4822696.77,126.0007,1
3280,Polyline Z,3.8881,3.8881,unknown,sidewalk,0.033522,607784.1586,4822806.149,128.3744,607784.1269,4822806.16,128.3757,1
3281,Polyline Z,4.036917,3.998867,unknown,sidewalk,1.320268,607774.6992,4822809.392,128.7934,607773.4503,4822809.82,128.8462,1
3282,Polyline Z,4.334856,4.191232,unknown,sidewalk,9.966538,607784.1269,4822806.16,128.3757,607774.6992,4822809.392,128.7934,1
3283,Polyline Z,3.788263,3.600648,unknown,sidewalk,2.132372,607773.4503,4822809.82,128.8462,607771.513,4822810.711,128.923,1
3284,Polyline Z,3.056659,0.891419,unknown,sidewalk,10.000036,607771.513,4822810.711,128.923,607762.4168,4822814.866,129.0121,1
3285,Polyline Z,0.463495,0.211174,unknown,sidewalk,9.399864,607762.4168,4822814.866,129.0121,607753.8665,4822818.771,129.0206,1
3286,Polyline Z,0.873629,0.442423,unknown,sidewalk,1.882186,607753.8665,4822818.771,129.0206,607753.0616,4822817.07,129.0124,1
3287,Polyline Z,0.417477,0.417477,unknown,sidewalk,0.002052,607872.2566,4822933.238,128.0181,607872.2581,4822933.24,128.0181,1
3288,Polyline Z,0.487756,0.461122,unknown,sidewalk,2.199142,607872.2581,4822933.24,128.0181,607873.8645,4822934.742,128.0282,1
3289,Polyline Z,0.339146,0.335656,unknown,sidewalk,2.515613,607873.8645,4822934.742,128.0282,607876.3422,4822935.177,128.0367,1
3290,Polyline Z,0.326691,0.325736,unknown,sidewalk,1.230951,607876.3422,4822935.177,128.0367,607877.5546,4822935.39,128.0407,1
3291,Polyline Z,0.210352,0.199922,unknown,sidewalk,4.139923,607877.5546,4822935.39,128.0407,607881.6668,4822934.911,128.0489,1
3292,Polyline Z,0.068245,0.059799,unknown,sidewalk,3.094153,607881.6668,4822934.911,128.0489,607884.4205,4822933.5,128.0508,1
3293,Polyline Z,0.392138,0.228589,unknown,sidewalk,8.21772,607957.6399,4822895.251,128.0112,607964.9737,4822891.544,127.9991,1
3294,Polyline Z,0.513836,0.513836,unknown,sidewalk,0.754904,607964.9737,4822891.544,127.9991,607965.6474,4822891.203,127.9952,1
3295,Polyline Z,2.66254,1.845362,unknown,sidewalk,8.670411,607965.6474,4822891.203,127.9952,607973.347,4822887.217,127.8352,1
3296,Polyline Z,3.074406,2.921834,unknown,sidewalk,2.177433,607973.347,4822887.217,127.8352,607975.2859,4822886.226,127.7716,1
3297,Polyline Z,3.251812,3.167051,unknown,sidewalk,3.433848,607975.2859,4822886.226,127.7716,607978.4192,4822884.821,127.6628,1
3298,Polyline Z,3.062591,3.062591,unknown,sidewalk,0.072461,607978.4192,4822884.821,127.6628,607978.4875,4822884.797,127.6606,1
3299,Polyline Z,3.142144,3.014767,unknown,sidewalk,4.228703,607978.4875,4822884.797,127.6606,607982.4741,4822883.386,127.5331,1
3300,Polyline Z,2.271818,1.174505,unknown,sidewalk,6.461784,607982.4741,4822883.386,127.5331,607988.594,4822881.312,127.4572,1
3301,Polyline Z,1.569944,1.435509,unknown,sidewalk,6.061909,607988.594,4822881.312,127.4572,607994.3352,4822879.367,127.3702,1
3302,Polyline Z,1.821028,1.63981,unknown,sidewalk,1.00262,607994.3352,4822879.367,127.3702,607995.1851,4822878.835,127.3538,1
3303,Polyline Z,6.377686,4.167644,unknown,sidewalk,2.569711,607995.1851,4822878.835,127.3538,607997.3633,4822877.471,127.2467,1
3304,Polyline Z,5.097857,5.014788,unknown,sidewalk,1.099332,607997.3633,4822877.471,127.2467,607997.2274,4822876.381,127.1916,1
3305,Polyline Z,2.138254,1.458215,unknown,sidewalk,9.999988,607958.1417,4822877.607,127.9488,607967.0763,4822882.099,127.8201,1
3306,Polyline Z,0.874854,0.528056,unknown,sidewalk,9.188561,607967.0763,4822882.099,127.8201,607975.2859,4822886.226,127.7716,1
3307,Polyline Z,3.794479,3.533209,unknown,sidewalk,3.611457,608091.3113,4822590.562,126.76,608094.9216,4822590.653,126.6324,1
3308,Polyline Z,4.587405,4.463393,unknown,sidewalk,3.036268,608094.9216,4822590.653,126.6324,608097.5794,4822589.185,126.4969,1
3309,Polyline Z,5.335253,4.9438,unknown,sidewalk,5.905037,608097.5794,4822589.185,126.4969,608102.6145,4822586.1,126.2049,1
3310,Polyline Z,4.475017,2.656739,unknown,sidewalk,10.000046,608046.7391,4822561.55,126.3388,608036.8638,4822563.125,126.0758,1
3311,Polyline Z,2.91031,1.019455,unknown,sidewalk,4.355728,608036.8638,4822563.125,126.0758,608032.5624,4822563.81,126.043,1
3312,Polyline Z,6.877619,5.079039,unknown,sidewalk,7.742438,608032.5624,4822563.81,126.043,608027.5307,4822569.695,125.6498,1
3313,Polyline Z,9.830066,6.141565,unknown,sidewalk,3.452297,608027.5307,4822569.695,125.6498,608024.1351,4822570.318,125.8616,1
3314,Polyline Z,1.978092,1.583625,unknown,sidewalk,10.000006,607755.3633,4823106.683,131.5057,607756.4973,4823116.618,131.6641,1
3315,Polyline Z,2.05901,2.035499,unknown,sidewalk,1.806458,607756.4973,4823116.618,131.6641,607756.7022,4823118.413,131.7008,1
3316,Polyline Z,2.060976,1.956629,unknown,sidewalk,6.239345,607756.7022,4823118.413,131.7008,607757.4106,4823124.612,131.8229,1
3317,Polyline Z,1.682662,0.992738,unknown,sidewalk,10.000039,607757.4106,4823124.612,131.8229,607758.5129,4823134.551,131.9222,1
3318,Polyline Z,1.260914,1.230789,unknown,sidewalk,3.692797,607759.6152,4823144.49,131.8743,607760.0222,4823148.16,131.8289,1
3319,Polyline Z,1.09822,0.506741,unknown,sidewalk,9.999939,607758.5129,4823134.551,131.9222,607759.6152,4823144.49,131.8743,1
3320,Polyline Z,2.066788,1.92883,unknown,sidewalk,9.999955,607760.0222,4823148.16,131.8289,607765.4197,4823156.579,131.636,1
3321,Polyline Z,1.979484,1.843379,unknown,sidewalk,7.480215,607765.4197,4823156.579,131.636,607769.4572,4823162.876,131.4981,1
3322,Polyline Z,2.224567,2.063391,unknown,sidewalk,9.999966,607756.7022,4823118.413,131.7008,607766.6002,4823119.837,131.9072,1
3323,Polyline Z,1.707339,1.341681,unknown,sidewalk,6.239019,607766.6002,4823119.837,131.9072,607772.7756,4823120.726,131.9909,1
3324,Polyline Z,0.783076,0.279496,unknown,sidewalk,10.000026,607772.7756,4823120.726,131.9909,607782.6721,4823122.161,132.0064,1
3325,Polyline Z,0.216216,0.216216,unknown,sidewalk,0.792202,607782.6721,4823122.161,132.0064,607783.4561,4823122.275,132.0046,1
3326,Polyline Z,0.828655,0.311799,unknown,sidewalk,9.999998,607783.4561,4823122.275,132.0046,607792.7227,4823126.034,131.9735,1
3327,Polyline Z,1.978401,1.572911,unknown,sidewalk,2.708027,607792.7227,4823126.034,131.9735,607795.2321,4823127.052,131.9309,1
3328,Polyline Z,5.158658,4.140208,unknown,sidewalk,10.00002,607795.2321,4823127.052,131.9309,607803.9951,4823131.87,131.5169,1
3329,Polyline Z,4.840325,4.654529,unknown,sidewalk,2.493461,607803.9951,4823131.87,131.5169,607806.1801,4823133.071,131.4008,1
3330,Polyline Z,2.372103,1.570842,unknown,sidewalk,9.999965,607806.1801,4823133.071,131.4008,607812.4122,4823140.892,131.2437,1
3331,Polyline Z,4.344174,3.866664,unknown,sidewalk,4.80649,607818.6443,4823148.712,131.0469,607821.6398,4823152.471,130.861,1
3332,Polyline Z,3.381792,1.968844,unknown,sidewalk,10.000043,607812.4122,4823140.892,131.2437,607818.6443,4823148.712,131.0469,1
3333,Polyline Z,9.216741,7.486545,unknown,sidewalk,8.788034,607821.6398,4823152.471,130.861,607829.5231,4823148.587,130.2033,1
3334,Polyline Z,7.688253,5.391442,unknown,sidewalk,10.000016,607829.5231,4823148.587,130.2033,607836.5739,4823141.496,129.6642,1
3335,Polyline Z,3.225221,2.313452,unknown,sidewalk,5.75856,607836.5739,4823141.496,129.6642,607840.6341,4823137.412,129.531,1
3336,Polyline Z,0.723027,0.609778,unknown,sidewalk,10.00001,607840.6341,4823137.412,129.531,607846.3067,4823129.177,129.47,1
3337,Polyline Z,0.501527,0.291887,unknown,sidewalk,4.922339,607851.9793,4823120.942,129.4744,607854.7716,4823116.888,129.4732,1
3338,Polyline Z,0.61482,0.36531,unknown,sidewalk,10.00001,607846.3067,4823129.177,129.47,607851.9793,4823120.942,129.4744,1
3339,Polyline Z,1.421383,0.480996,unknown,sidewalk,10.000011,607770.0834,4823090.622,131.1996,607763.2839,4823083.29,131.1523,1
3340,Polyline Z,0.006416,0.005683,unknown,sidewalk,1.657082,607763.2839,4823083.29,131.1523,607762.1572,4823082.074,131.1522,1
3341,Polyline Z,1.19895,0.517722,unknown,sidewalk,9.999995,607762.1572,4823082.074,131.1522,607754.9563,4823075.136,131.204,1
3342,Polyline Z,1.339667,1.308096,unknown,sidewalk,3.513298,607754.9563,4823075.136,131.204,607752.4264,4823072.698,131.2499,1
3343,Polyline Z,1.317865,0.927894,unknown,sidewalk,10.000019,607752.4264,4823072.698,131.2499,607745.0776,4823065.916,131.3427,1
3344,Polyline Z,0.69566,0.566629,unknown,sidewalk,3.369243,607745.0776,4823065.916,131.3427,607742.6016,4823063.631,131.3618,1
3345,Polyline Z,0.178537,0.083845,unknown,sidewalk,3.680712,607742.6016,4823063.631,131.3618,607739.9932,4823061.034,131.3649,1
3346,Polyline Z,0.240731,0.199657,unknown,sidewalk,4.080411,607739.9932,4823061.034,131.3649,607737.4836,4823057.817,131.3567,1
3347,Polyline Z,0.878748,0.79925,unknown,sidewalk,7.112987,607737.4836,4823057.817,131.3567,607735.1351,4823051.102,131.2999,1
3348,Polyline Z,1.009566,0.907903,unknown,sidewalk,6.833638,607735.1351,4823051.102,131.2999,607734.3553,4823044.313,131.2378,1
3349,Polyline Z,0.778899,0.550003,unknown,sidewalk,7.56181,607734.3553,4823044.313,131.2378,607733.1338,4823036.851,131.1963,1
3350,Polyline Z,1.903871,1.421616,unknown,sidewalk,7.437134,607733.1338,4823036.851,131.1963,607729.3339,4823030.458,131.302,1
3351,Polyline Z,2.630692,2.518757,unknown,sidewalk,9.999984,607729.3339,4823030.458,131.302,607722.7692,4823022.914,131.5539,1
3352,Polyline Z,2.582519,2.582519,unknown,sidewalk,0.006378,607722.7692,4823022.914,131.5539,607722.765,4823022.91,131.554,1
3353,Polyline Z,2.569225,2.244925,unknown,sidewalk,9.999972,607769.4572,4823162.876,131.4981,607762.4393,4823169.999,131.7226,1
3354,Polyline Z,1.553764,1.182721,unknown,sidewalk,2.505279,607755.4213,4823177.123,131.7986,607753.6631,4823178.908,131.7689,1
3355,Polyline Z,1.85494,0.878442,unknown,sidewalk,10.000043,607762.4393,4823169.999,131.7226,607755.4213,4823177.123,131.7986,1
3356,Polyline Z,4.040673,3.570982,unknown,sidewalk,10.000038,607821.6398,4823152.471,130.861,607812.6847,4823156.922,131.2181,1
3357,Polyline Z,1.273195,0.711189,unknown,sidewalk,7.20253,607803.7297,4823161.372,131.4121,607797.2798,4823164.578,131.3609,1
3358,Polyline Z,3.926433,1.940466,unknown,sidewalk,9.999949,607812.6847,4823156.922,131.2181,607803.7297,4823161.372,131.4121,1
3359,Polyline Z,4.392287,4.371584,unknown,sidewalk,2.622827,607791.1596,4822857.762,128.5621,607788.7513,4822858.801,128.6767,1
3360,Polyline Z,1.087974,0.925211,unknown,sidewalk,5.027812,608253.2841,4822612.766,115.7527,608252.5725,4822607.789,115.7061,1
3361,Polyline Z,0.672238,0.462183,unknown,sidewalk,7.976685,608252.5725,4822607.789,115.7061,608251.4311,4822599.895,115.6693,1
3362,Polyline Z,0.708233,0.547434,unknown,sidewalk,4.70035,608271.4172,4822609.681,115.355,608270.6922,4822605.037,115.3807,1
3363,Polyline Z,0.315213,0.163512,unknown,sidewalk,7.978978,608270.6922,4822605.037,115.3807,608269.4699,4822597.153,115.3791,1
3364,Polyline Z,0.173234,0.08213,unknown,sidewalk,4.226956,608287.9802,4822606.26,115.2283,608287.3284,4822602.084,115.2286,1
3365,Polyline Z,0.390327,0.262256,unknown,sidewalk,7.553472,608287.3284,4822602.084,115.2286,608286.1558,4822594.622,115.2087,1
3366,Polyline Z,11.304563,5.617834,unknown,sidewalk,10.000008,607989.8767,4822830.027,126.4222,607988.2886,4822820.154,126.85,1
3367,Polyline Z,1.210802,0.693948,unknown,sidewalk,3.080689,607986.7005,4822810.281,126.972,607986.2113,4822807.239,126.9506,1
3368,Polyline Z,9.039673,2.963286,unknown,sidewalk,10.000008,607988.2886,4822820.154,126.85,607986.7005,4822810.281,126.972,1
3369,Polyline Z,1.666469,0.821067,unknown,sidewalk,10.00003,607986.2113,4822807.239,126.9506,607984.6475,4822797.362,126.8938,1
3370,Polyline Z,2.692025,2.692025,unknown,sidewalk,0.826675,607983.0838,4822787.485,126.9018,607982.9545,4822786.669,126.9241,1
3371,Polyline Z,1.787448,0.321931,unknown,sidewalk,10.000014,607984.6475,4822797.362,126.8938,607983.0838,4822787.485,126.9018,1
3372,Polyline Z,0.623549,0.541852,unknown,sidewalk,1.153094,607819.8165,4822791.968,127.0117,607820.7861,4822791.344,127.0055,1
3373,Polyline Z,0.300514,0.186656,unknown,sidewalk,5.575542,607820.7861,4822791.344,127.0055,607825.4744,4822788.327,127.011,1
3374,Polyline Z,3.714398,2.671124,unknown,sidewalk,7.378274,608011.2238,4822801.387,126.9536,608018.4993,4822800.16,127.1506,1
3375,Polyline Z,6.444253,5.613813,unknown,sidewalk,1.550631,608010.4521,4822804.152,126.8266,608010.2425,4822802.615,126.9136,1
3376,Polyline Z,2.728958,2.541902,unknown,sidewalk,1.572233,608010.2425,4822802.615,126.9136,608011.2238,4822801.387,126.9536,1
3377,Polyline Z,12.326879,11.196962,unknown,sidewalk,2.781925,608004.5295,4822806.667,126.6778,608004.9458,4822809.418,126.3664,1
3378,Polyline Z,9.324205,8.983685,unknown,sidewalk,1.55414,608004.5295,4822806.667,126.6778,608004.3766,4822805.121,126.8175,1
3379,Polyline Z,23.24813,16.946132,unknown,sidewalk,7.118332,608014.6624,4822805.119,126.7229,608015.7288,4822812.157,125.518,1
3380,Polyline Z,10.654348,9.854057,unknown,sidewalk,1.629935,608014.6624,4822805.119,126.7229,608014.4379,4822803.505,126.8835,1
3381,Polyline Z,3.612512,2.257999,unknown,sidewalk,9.999984,608046.4031,4822520.653,124.9137,608056.2636,4822518.988,125.1395,1
3382,Polyline Z,1.68818,0.908479,unknown,sidewalk,5.159969,608075.9847,4822515.659,125.6855,608081.0727,4822514.801,125.6989,1
3383,Polyline Z,3.546131,2.528509,unknown,sidewalk,10.000083,608066.1241,4822517.324,125.4326,608075.9847,4822515.659,125.6855,1
3384,Polyline Z,4.425293,2.931877,unknown,sidewalk,9.999984,608056.2636,4822518.988,125.1395,608066.1241,4822517.324,125.4326,1
3385,Polyline Z,8.400004,5.579109,unknown,sidewalk,9.99998,608081.0727,4822514.801,125.6989,608086.9974,4822506.745,125.909,1
3386,Polyline Z,4.684889,4.684889,unknown,sidewalk,0.262292,608086.9974,4822506.745,125.909,608087.1528,4822506.533,125.9213,1
3387,Polyline Z,1.692488,1.085218,unknown,sidewalk,3.559144,608089.2838,4822506.168,126.0012,608092.7995,4822505.613,126.0398,1
3388,Polyline Z,0.309324,0.195464,unknown,sidewalk,2.706637,608092.7995,4822505.613,126.0398,608095.4728,4822505.19,126.0357,1
3389,Polyline Z,1.034775,0.515869,unknown,sidewalk,2.961227,608095.4728,4822505.19,126.0357,608095.9105,4822508.118,126.023,1
3390,Polyline Z,5.420069,3.695316,unknown,sidewalk,2.162151,608087.1528,4822506.533,125.9213,608089.2838,4822506.168,126.0012,1
3391,Polyline Z,0.750695,0.484334,unknown,sidewalk,5.616707,608095.4728,4822505.19,126.0357,608090.8379,4822502.017,126.0085,1
3392,Polyline Z,5.337567,2.660076,unknown,sidewalk,4.010394,608090.8379,4822502.017,126.0085,608087.5286,4822499.752,125.9018,1
3393,Polyline Z,5.298485,2.22077,unknown,sidewalk,10.000041,608085.6419,4822498.488,125.7218,608095.5135,4822496.891,125.9438,1
3394,Polyline Z,1.49195,1.421306,unknown,sidewalk,3.155526,608095.5135,4822496.891,125.9438,608098.6285,4822496.387,125.9886,1
3395,Polyline Z,0.415532,0.407698,unknown,sidewalk,1.739326,608098.6285,4822496.387,125.9886,608098.916,4822498.102,125.9957,1
3396,Polyline Z,0.776204,0.554116,unknown,sidewalk,8.115886,608098.916,4822498.102,125.9957,608090.9111,4822499.44,125.9507,1
3397,Polyline Z,2.8927,2.444915,unknown,sidewalk,1.982123,608090.9111,4822499.44,125.9507,608091.2676,4822501.389,125.9992,1
3398,Polyline Z,0.392427,0.207475,unknown,sidewalk,7.217605,608091.2676,4822501.389,125.9992,608098.3955,4822500.255,126.0056,1
3399,Polyline Z,0.218049,0.218049,unknown,sidewalk,0.870516,608098.3955,4822500.255,126.0056,608099.2552,4822500.118,126.0075,1
3400,Polyline Z,0.762769,0.758973,unknown,sidewalk,1.962255,608099.2552,4822500.118,126.0075,608099.5634,4822502.056,126.0224,1
3401,Polyline Z,0.073905,0.073905,unknown,sidewalk,0.986532,608099.5634,4822502.056,126.0224,608098.7803,4822502.656,126.0231,1
3402,Polyline Z,0.018754,0.018754,unknown,sidewalk,0.00322,608098.7803,4822502.656,126.0231,608098.7777,4822502.658,126.0231,1
3403,Polyline Z,0.411356,0.300434,unknown,sidewalk,4.163156,608098.7777,4822502.658,126.0231,608095.4728,4822505.19,126.0357,1
3404,Polyline Z,2.068147,2.068147,unknown,concrete,0.767319,607810.8123,4822852.567,127.9333,607811.5661,4822852.424,127.9174,1
3405,Polyline Z,2.199458,2.199458,unknown,concrete,0.636476,607811.5661,4822852.424,127.9174,607812.1904,4822852.3,127.9034,1
3406,Polyline Z,2.482873,2.390582,unknown,concrete,2.586285,607812.1904,4822852.3,127.9034,607814.7273,4822851.797,127.8416,1
3407,Polyline Z,2.366393,2.318307,unknown,concrete,9.999975,607814.7273,4822851.797,127.8416,607821.2852,4822844.248,127.6097,1
3408,Polyline Z,0.913302,0.532274,unknown,concrete,8.616937,607840.959,4822821.599,127.0482,607846.6099,4822815.094,127.0023,1
3409,Polyline Z,1.981298,1.643992,unknown,concrete,10.00004,607834.401,4822829.149,127.2126,607840.959,4822821.599,127.0482,1
3410,Polyline Z,1.948748,1.906485,unknown,concrete,10.00005,607827.8431,4822836.698,127.4032,607834.401,4822829.149,127.2126,1
3411,Polyline Z,2.22208,2.065056,unknown,concrete,9.999975,607821.2852,4822844.248,127.6097,607827.8431,4822836.698,127.4032,1
3412,Polyline Z,1.49334,0.938912,unknown,concrete,9.999992,607846.6099,4822815.094,127.0023,607853.1526,4822807.531,126.9084,1
3413,Polyline Z,0.0802,0.073174,unknown,concrete,2.588171,607885.8662,4822769.718,126.7701,607887.5596,4822767.761,126.7682,1
3414,Polyline Z,0.427481,0.209925,unknown,concrete,9.999992,607879.3235,4822777.281,126.7911,607885.8662,4822769.718,126.7701,1
3415,Polyline Z,0.569627,0.386564,unknown,concrete,9.999992,607872.7808,4822784.844,126.8297,607879.3235,4822777.281,126.7911,1
3416,Polyline Z,0.405618,0.239854,unknown,concrete,9.999992,607866.2381,4822792.406,126.8537,607872.7808,4822784.844,126.8297,1
3417,Polyline Z,0.396052,0.270876,unknown,concrete,10.000058,607859.6953,4822799.969,126.8808,607866.2381,4822792.406,126.8537,1
