OBJECTID *,start_x,start_y,start_z,end_x,end_y,end_z
5256,607956.1309,4822321.54,123.8244,607964.5723,4822316.179,123.0018
5257,607964.5723,4822316.179,123.0018,607971.3483,4822311.875,122.7769
5258,607964.5723,4822316.179,123.0018,607971.3483,4822311.875,122.7769
5259,607971.3483,4822311.875,122.7769,607976.8564,4822309.031,122.551
5260,607971.3483,4822311.875,122.7769,607976.8564,4822309.031,122.551
5261,607976.8564,4822309.031,122.551,607981.1183,4822308.311,122.3687
5262,607976.8564,4822309.031,122.551,607981.1183,4822308.311,122.3687
5263,607981.1183,4822308.311,122.3687,607985.3563,4822308.579,122.2037
5264,607981.1183,4822308.311,122.3687,607985.3563,4822308.579,122.2037
5265,607985.3563,4822308.579,122.2037,607990.5708,4822310.929,122.2287
5266,607985.3563,4822308.579,122.2037,607990.5708,4822310.929,122.2287
5267,607990.5708,4822310.929,122.2287,607998.8253,4822316.574,122.7499
5268,607990.5708,4822310.929,122.2287,607998.8253,4822316.574,122.7499
5269,607998.8253,4822316.574,122.7499,608007.0799,4822322.219,122.898
5270,607998.8253,4822316.574,122.7499,608007.0799,4822322.219,122.898
5271,608007.0799,4822322.219,122.898,608010.5843,4822324.615,122.9081
5272,608007.0799,4822322.219,122.898,608010.5843,4822324.615,122.9081
5273,608010.5843,4822324.615,122.9081,608014.4616,4822329.221,122.922
5274,608010.5843,4822324.615,122.9081,608014.4616,4822329.221,122.922
5275,608014.4616,4822329.221,122.922,608017.4166,4822334.401,122.8509
5276,608014.4616,4822329.221,122.922,608017.4166,4822334.401,122.8509
5277,608017.4166,4822334.401,122.8509,608020.4808,4822341.326,122.9146
5278,608017.4166,4822334.401,122.8509,608020.4808,4822341.326,122.9146
5279,608020.4808,4822341.326,122.9146,608022.6982,4822348.661,122.9843
5280,608020.4808,4822341.326,122.9146,608022.6982,4822348.661,122.9843
5281,608022.6982,4822348.661,122.9843,608024.1654,4822358.416,123.161
5282,608022.6982,4822348.661,122.9843,608024.1654,4822358.416,123.161
5283,608024.1654,4822358.416,123.161,608024.9304,4822365.116,123.623
5284,608024.1654,4822358.416,123.161,608024.9304,4822365.116,123.623
5285,608024.9304,4822365.116,123.623,608026.1269,4822375.044,124.0764
5286,608024.9304,4822365.116,123.623,608026.1269,4822375.044,124.0764
5287,608026.1269,4822375.044,124.0764,608027.1048,4822383.158,124.7976
5288,608026.1269,4822375.044,124.0764,608027.1048,4822383.158,124.7976
5289,608027.1048,4822383.158,124.7976,608027.13,4822387.113,124.9094
5290,608027.1048,4822383.158,124.7976,608027.13,4822387.113,124.9094
5291,608027.13,4822387.113,124.9094,608026.7729,4822388.718,124.9332
5292,608027.13,4822387.113,124.9094,608026.7729,4822388.718,124.9332
5293,607585.3825,4822717.545,134.6012,607591.7172,4822725.283,134.2272
5294,607585.3825,4822717.545,134.6012,607591.7172,4822725.283,134.2272
5295,607617.056,4822756.233,132.6858,607623.3907,4822763.971,133.3365
5296,607617.056,4822756.233,132.6858,607623.3907,4822763.971,133.3365
5297,607610.7213,4822748.496,133.1304,607617.056,4822756.233,132.6858
5298,607610.7213,4822748.496,133.1304,607617.056,4822756.233,132.6858
5299,607604.3866,4822740.758,133.2318,607610.7213,4822748.496,133.1304
5300,607604.3866,4822740.758,133.2318,607610.7213,4822748.496,133.1304
5301,607598.0519,4822733.02,133.8572,607604.3866,4822740.758,133.2318
5302,607598.0519,4822733.02,133.8572,607604.3866,4822740.758,133.2318
5303,607591.7172,4822725.283,134.2272,607598.0519,4822733.02,133.8572
5304,607591.7172,4822725.283,134.2272,607598.0519,4822733.02,133.8572
5305,607636.0601,4822779.447,133.1355,607642.3948,4822787.184,133.3303
5306,607636.0601,4822779.447,133.1355,607642.3948,4822787.184,133.3303
5307,607629.7254,4822771.709,133.2164,607636.0601,4822779.447,133.1355
5308,607629.7254,4822771.709,133.2164,607636.0601,4822779.447,133.1355
5309,607623.3907,4822763.971,133.3365,607629.7254,4822771.709,133.2164
5310,607623.3907,4822763.971,133.3365,607629.7254,4822771.709,133.2164
5311,607661.399,4822810.397,133.9846,607664.0283,4822813.609,133.955
5312,607661.399,4822810.397,133.9846,607664.0283,4822813.609,133.955
5313,607655.0643,4822802.66,133.9793,607661.399,4822810.397,133.9846
5314,607655.0643,4822802.66,133.9793,607661.399,4822810.397,133.9846
5315,607648.7295,4822794.922,133.5367,607655.0643,4822802.66,133.9793
5316,607648.7295,4822794.922,133.5367,607655.0643,4822802.66,133.9793
5317,607642.3948,4822787.184,133.3303,607648.7295,4822794.922,133.5367
5318,607642.3948,4822787.184,133.3303,607648.7295,4822794.922,133.5367
5319,607580.7553,4822711.828,134.8799,607582.8228,4822714.416,134.7611
5320,607580.7553,4822711.828,134.8799,607582.8228,4822714.416,134.7611
5321,607582.8228,4822714.416,134.7611,607585.3825,4822717.545,134.6012
5322,607582.8228,4822714.416,134.7611,607585.3825,4822717.545,134.6012
5323,607672.2166,4822823.983,133.7243,607677.2207,4822830.373,133.513
5324,607672.2166,4822823.983,133.7243,607677.2207,4822830.373,133.513
5325,607677.2207,4822830.373,133.513,607683.5023,4822838.153,133.2597
5326,607677.2207,4822830.373,133.513,607683.5023,4822838.153,133.2597
5327,607683.5023,4822838.153,133.2597,607683.6537,4822838.341,133.2531
5328,607683.5023,4822838.153,133.2597,607683.6537,4822838.341,133.2531
5329,607683.6537,4822838.341,133.2531,607691.3408,4822842.174,133.0419
5330,607683.6537,4822838.341,133.2531,607691.3408,4822842.174,133.0419
5331,607691.3408,4822842.174,133.0419,607695.9673,4822849.436,132.9245
5332,607691.3408,4822842.174,133.0419,607695.9673,4822849.436,132.9245
5333,607664.0283,4822813.609,133.955,607668.2059,4822818.63,133.8739
5334,607664.0283,4822813.609,133.955,607668.2059,4822818.63,133.8739
5335,607668.2059,4822818.63,133.8739,607672.2166,4822823.983,133.7243
5336,607668.2059,4822818.63,133.8739,607672.2166,4822823.983,133.7243
5337,607865.6229,4822938.786,128.0231,607866.4098,4822940.259,128.0375
5338,607865.6229,4822938.786,128.0231,607866.4098,4822940.259,128.0375
5339,607866.4098,4822940.259,128.0375,607871.1221,4822949.079,128.134
5340,607866.4098,4822940.259,128.0375,607871.1221,4822949.079,128.134
5341,607875.8344,4822957.899,128.2057,607877.8594,4822961.689,128.2224
5342,607875.8344,4822957.899,128.2057,607877.8594,4822961.689,128.2224
5343,607871.1221,4822949.079,128.134,607875.8344,4822957.899,128.2057
5344,607871.1221,4822949.079,128.134,607875.8344,4822957.899,128.2057
5345,607877.8594,4822961.689,128.2224,607879.1396,4822961.012,128.2077
5346,607877.8594,4822961.689,128.2224,607879.1396,4822961.012,128.2077
5347,607879.1396,4822961.012,128.2077,607881.2412,4822959.9,128.1854
5348,607879.1396,4822961.012,128.2077,607881.2412,4822959.9,128.1854
5349,607881.2412,4822959.9,128.1854,607881.5552,4822960.471,128.1867
5350,607881.2412,4822959.9,128.1854,607881.5552,4822960.471,128.1867
5351,607881.5552,4822960.471,128.1867,607882.645,4822962.544,128.1899
5352,607881.5552,4822960.471,128.1867,607882.645,4822962.544,128.1899
5353,607882.645,4822962.544,128.1899,607885.022,4822966.97,128.1893
5354,607882.645,4822962.544,128.1899,607885.022,4822966.97,128.1893
5355,607885.022,4822966.97,128.1893,607886.1201,4822969.032,128.186
5356,607885.022,4822966.97,128.1893,607886.1201,4822969.032,128.186
5357,607886.1201,4822969.032,128.186,607889.3912,4822975.139,128.1655
5358,607886.1201,4822969.032,128.186,607889.3912,4822975.139,128.1655
5359,607845.5783,4822949.273,128.2268,607844.5844,4822949.871,128.2474
5360,607845.5783,4822949.273,128.2268,607844.5844,4822949.871,128.2474
5361,607844.5844,4822949.871,128.2474,607839.4431,4822952.963,128.363
5362,607844.5844,4822949.871,128.2474,607839.4431,4822952.963,128.363
5363,607839.4431,4822952.963,128.363,607835.6211,4822955.258,128.4547
5364,607839.4431,4822952.963,128.363,607835.6211,4822955.258,128.4547
5365,607835.6211,4822955.258,128.4547,607833.9117,4822956.285,128.4974
5366,607835.6211,4822955.258,128.4547,607833.9117,4822956.285,128.4974
5367,607810.2827,4822900.161,128.1054,607812.1164,4822904.211,128.0687
5368,607810.2827,4822900.161,128.1054,607812.1164,4822904.211,128.0687
5369,607812.1164,4822904.211,128.0687,607804.1428,4822907.661,128.0836
5370,607812.1164,4822904.211,128.0687,607804.1428,4822907.661,128.0836
5371,607804.1428,4822907.661,128.0836,607794.9606,4822911.621,128.1338
5372,607804.1428,4822907.661,128.0836,607794.9606,4822911.621,128.1338
5373,607794.9606,4822911.621,128.1338,607787.3581,4822914.901,128.1204
5374,607794.9606,4822911.621,128.1338,607787.3581,4822914.901,128.1204
5375,607817.1941,4822896.939,128.0692,607826.2371,4822892.67,128.01
5376,607817.1941,4822896.939,128.0692,607826.2371,4822892.67,128.01
5377,607826.2371,4822892.67,128.01,607828.6411,4822891.535,127.9843
5378,607826.2371,4822892.67,128.01,607828.6411,4822891.535,127.9843
5379,607872.2566,4822933.238,128.0181,607872.2541,4822933.236,128.018
5380,607872.2566,4822933.238,128.0181,607872.2541,4822933.236,128.018
5381,607828.8903,4822891.773,127.9798,607828.6411,4822891.535,127.9843
5382,607828.8903,4822891.773,127.9798,607828.6411,4822891.535,127.9843
5383,607836.118,4822898.684,127.8747,607828.8903,4822891.773,127.9798
5384,607836.118,4822898.684,127.8747,607828.8903,4822891.773,127.9798
5385,607843.3457,4822905.595,127.8556,607836.118,4822898.684,127.8747
5386,607843.3457,4822905.595,127.8556,607836.118,4822898.684,127.8747
5387,607850.5735,4822912.506,127.8966,607843.3457,4822905.595,127.8556
5388,607850.5735,4822912.506,127.8966,607843.3457,4822905.595,127.8556
5389,607857.8012,4822919.417,127.9393,607850.5735,4822912.506,127.8966
5390,607857.8012,4822919.417,127.9393,607850.5735,4822912.506,127.8966
5391,607865.0289,4822926.327,127.9869,607857.8012,4822919.417,127.9393
5392,607865.0289,4822926.327,127.9869,607857.8012,4822919.417,127.9393
5393,607872.2541,4822933.236,128.018,607865.0289,4822926.327,127.9869
5394,607872.2541,4822933.236,128.018,607865.0289,4822926.327,127.9869
5395,607828.6411,4822891.535,127.9843,607821.3066,4822884.737,128.0028
5396,607828.6411,4822891.535,127.9843,607821.3066,4822884.737,128.0028
5397,607821.3066,4822884.737,128.0028,607815.5526,4822879.405,128.0103
5398,607821.3066,4822884.737,128.0028,607815.5526,4822879.405,128.0103
5399,607815.5526,4822879.405,128.0103,607808.5306,4822872.904,128.0816
5400,607815.5526,4822879.405,128.0103,607808.5306,4822872.904,128.0816
5401,607808.5306,4822872.904,128.0816,607801.1957,4822866.107,128.2657
5402,607808.5306,4822872.904,128.0816,607801.1957,4822866.107,128.2657
5403,607801.1957,4822866.107,128.2657,607800.7841,4822865.726,128.2764
5404,607801.1957,4822866.107,128.2657,607800.7841,4822865.726,128.2764
5405,607800.7841,4822865.726,128.2764,607799.9643,4822862.436,128.2714
5406,607800.7841,4822865.726,128.2764,607799.9643,4822862.436,128.2714
5407,607799.9643,4822862.436,128.2714,607797.9611,4822854.849,128.2655
5408,607799.9643,4822862.436,128.2714,607797.9611,4822854.849,128.2655
5409,607797.9611,4822854.849,128.2655,607795.2343,4822845.228,128.2514
5410,607797.9611,4822854.849,128.2655,607795.2343,4822845.228,128.2514
5411,607784.3274,4822806.744,128.372,607784.1586,4822806.149,128.3744
5412,607784.3274,4822806.744,128.372,607784.1586,4822806.149,128.3744
5413,607787.0541,4822816.365,128.3007,607784.3274,4822806.744,128.372
5414,607787.0541,4822816.365,128.3007,607784.3274,4822806.744,128.372
5415,607789.7809,4822825.986,128.2256,607787.0541,4822816.365,128.3007
5416,607789.7809,4822825.986,128.2256,607787.0541,4822816.365,128.3007
5417,607792.5076,4822835.607,128.2095,607789.7809,4822825.986,128.2256
5418,607792.5076,4822835.607,128.2095,607789.7809,4822825.986,128.2256
5419,607795.2343,4822845.228,128.2514,607792.5076,4822835.607,128.2095
5420,607795.2343,4822845.228,128.2514,607792.5076,4822835.607,128.2095
5421,607784.1586,4822806.149,128.3744,607781.8722,4822796.414,128.3231
5422,607784.1586,4822806.149,128.3744,607781.8722,4822796.414,128.3231
5423,607781.8722,4822796.414,128.3231,607781.4585,4822794.652,128.3016
5424,607781.8722,4822796.414,128.3231,607781.4585,4822794.652,128.3016
5425,607781.4585,4822794.652,128.3016,607778.9145,4822784.981,128.2048
5426,607781.4585,4822794.652,128.3016,607778.9145,4822784.981,128.2048
5427,607778.9145,4822784.981,128.2048,607777.529,4822779.714,128.152
5428,607778.9145,4822784.981,128.2048,607777.529,4822779.714,128.152
5429,608127.7393,4822748.495,122.3769,608129.2011,4822757.754,122.2691
5430,608127.7393,4822748.495,122.3769,608129.2011,4822757.754,122.2691
5431,608129.2011,4822757.754,122.2691,608129.719,4822761.035,122.2458
5432,608129.2011,4822757.754,122.2691,608129.719,4822761.035,122.2458
5433,608126.5302,4822740.788,122.6375,608127.1819,4822744.975,122.4423
5434,608126.5302,4822740.788,122.6375,608127.1819,4822744.975,122.4423
5435,608127.1819,4822744.975,122.4423,608127.7393,4822748.495,122.3769
5436,608127.1819,4822744.975,122.4423,608127.7393,4822748.495,122.3769
5437,608089.3312,4822694.52,125.2891,608093.3577,4822698.873,125.3345
5438,608089.3312,4822694.52,125.2891,608093.3577,4822698.873,125.3345
5439,608113.2267,4822695.849,123.1386,608114.033,4822700.141,123.1827
5440,608113.2267,4822695.849,123.1386,608114.033,4822700.141,123.1827
5441,608114.033,4822700.141,123.1827,608115.0501,4822705.554,123.2966
5442,608114.033,4822700.141,123.1827,608115.0501,4822705.554,123.2966
5443,608115.0501,4822705.554,123.2966,608116.6668,4822715.423,123.4078
5444,608115.0501,4822705.554,123.2966,608116.6668,4822715.423,123.4078
5445,608116.6668,4822715.423,123.4078,608118.0665,4822723.966,123.373
5446,608116.6668,4822715.423,123.4078,608118.0665,4822723.966,123.373
5447,608118.0665,4822723.966,123.373,608118.8906,4822728.99,123.3029
5448,608118.0665,4822723.966,123.373,608118.8906,4822728.99,123.3029
5449,608118.8906,4822728.99,123.3029,608118.7753,4822729.008,123.3083
5450,608118.8906,4822728.99,123.3029,608118.7753,4822729.008,123.3083
5451,608118.7753,4822729.008,123.3083,608108.9059,4822730.619,123.7886
5452,608118.7753,4822729.008,123.3083,608108.9059,4822730.619,123.7886
5453,608069.4285,4822737.064,125.2201,608067.0424,4822737.453,125.3002
5454,608069.4285,4822737.064,125.2201,608067.0424,4822737.453,125.3002
5455,608079.2978,4822735.453,124.9033,608069.4285,4822737.064,125.2201
5456,608079.2978,4822735.453,124.9033,608069.4285,4822737.064,125.2201
5457,608089.1672,4822733.842,124.4519,608079.2978,4822735.453,124.9033
5458,608089.1672,4822733.842,124.4519,608079.2978,4822735.453,124.9033
5459,608099.0366,4822732.231,124.1202,608089.1672,4822733.842,124.4519
5460,608099.0366,4822732.231,124.1202,608089.1672,4822733.842,124.4519
5461,608108.9059,4822730.619,123.7886,608099.0366,4822732.231,124.1202
5462,608108.9059,4822730.619,123.7886,608099.0366,4822732.231,124.1202
5463,608061.5106,4822866.828,126.2208,608051.9695,4822868.263,126.5867
5464,608061.5106,4822866.828,126.2208,608051.9695,4822868.263,126.5867
5465,608051.9695,4822868.263,126.5867,608049.2855,4822868.669,126.6847
5466,608051.9695,4822868.263,126.5867,608049.2855,4822868.669,126.6847
5467,608049.2855,4822868.669,126.6847,608048.6487,4822868.765,126.7124
5468,608049.2855,4822868.669,126.6847,608048.6487,4822868.765,126.7124
5469,608066.6376,4822866.055,125.9994,608063.4555,4822866.535,126.1263
5470,608066.6376,4822866.055,125.9994,608063.4555,4822866.535,126.1263
5471,608063.4555,4822866.535,126.1263,608061.5106,4822866.828,126.2208
5472,608063.4555,4822866.535,126.1263,608061.5106,4822866.828,126.2208
5473,608099.0236,4822820.752,124.8597,608096.0118,4822825.147,124.988
5474,608099.0236,4822820.752,124.8597,608096.0118,4822825.147,124.988
5475,608096.0118,4822825.147,124.988,608095.4821,4822825.927,124.9966
5476,608096.0118,4822825.147,124.988,608095.4821,4822825.927,124.9966
5477,608095.4821,4822825.927,124.9966,608091.5118,4822826.619,125.0602
5478,608095.4821,4822825.927,124.9966,608091.5118,4822826.619,125.0602
5479,608091.5118,4822826.619,125.0602,608088.9265,4822827.61,125.1567
5480,608091.5118,4822826.619,125.0602,608088.9265,4822827.61,125.1567
5481,608088.9265,4822827.61,125.1567,608085.0497,4822831.025,125.3989
5482,608088.9265,4822827.61,125.1567,608085.0497,4822831.025,125.3989
5483,608048.6487,4822868.765,126.7124,608045.7815,4822869.196,126.8768
5484,608048.6487,4822868.765,126.7124,608045.7815,4822869.196,126.8768
5485,608045.7815,4822869.196,126.8768,608047.281,4822879.083,126.525
5486,608045.7815,4822869.196,126.8768,608047.281,4822879.083,126.525
5487,608047.281,4822879.083,126.525,608048.4551,4822886.825,125.9994
5488,608047.281,4822879.083,126.525,608048.4551,4822886.825,125.9994
5489,608048.4551,4822886.825,125.9994,608049.7018,4822890.189,125.9648
5490,608048.4551,4822886.825,125.9994,608049.7018,4822890.189,125.9648
5491,608063.4747,4822845.197,126.0962,608064.974,4822855.084,126.0207
5492,608063.4747,4822845.197,126.0962,608064.974,4822855.084,126.0207
5493,608066.4732,4822864.971,126.0045,608066.6376,4822866.055,125.9994
5494,608066.4732,4822864.971,126.0045,608066.6376,4822866.055,125.9994
5495,608064.974,4822855.084,126.0207,608066.4732,4822864.971,126.0045
5496,608064.974,4822855.084,126.0207,608066.4732,4822864.971,126.0045
5497,608066.6376,4822866.055,125.9994,608067.2073,4822869.819,126.0202
5498,608066.6376,4822866.055,125.9994,608067.2073,4822869.819,126.0202
5499,608067.2073,4822869.819,126.0202,608077.0961,4822868.332,125.714
5500,608067.2073,4822869.819,126.0202,608077.0961,4822868.332,125.714
5501,608086.9848,4822866.844,125.4691,608088.8247,4822866.567,125.4314
5502,608086.9848,4822866.844,125.4691,608088.8247,4822866.567,125.4314
5503,608077.0961,4822868.332,125.714,608086.9848,4822866.844,125.4691
5504,608077.0961,4822868.332,125.714,608086.9848,4822866.844,125.4691
5505,608085.0497,4822831.025,125.3989,608080.1676,4822836.667,125.728
5506,608085.0497,4822831.025,125.3989,608080.1676,4822836.667,125.728
5507,608080.1676,4822836.667,125.728,608078.5317,4822838.907,125.8121
5508,608080.1676,4822836.667,125.728,608078.5317,4822838.907,125.8121
5509,608078.5317,4822838.907,125.8121,608076.4975,4822840.796,125.8815
5510,608078.5317,4822838.907,125.8121,608076.4975,4822840.796,125.8815
5511,608076.4975,4822840.796,125.8815,608073.5905,4822842.694,125.9484
5512,608076.4975,4822840.796,125.8815,608073.5905,4822842.694,125.9484
5513,608073.5905,4822842.694,125.9484,608070.7268,4822843.914,125.9937
5514,608073.5905,4822842.694,125.9484,608070.7268,4822843.914,125.9937
5515,608070.7268,4822843.914,125.9937,608067.2471,4822844.747,126.0163
5516,608070.7268,4822843.914,125.9937,608067.2471,4822844.747,126.0163
5517,608067.2471,4822844.747,126.0163,608063.4747,4822845.197,126.0962
5518,608067.2471,4822844.747,126.0163,608063.4747,4822845.197,126.0962
5519,608063.4747,4822845.197,126.0962,608055.3594,4822851.04,126.3693
5520,608063.4747,4822845.197,126.0962,608055.3594,4822851.04,126.3693
5521,608055.3594,4822851.04,126.3693,608052.1149,4822853.376,126.448
5522,608055.3594,4822851.04,126.3693,608052.1149,4822853.376,126.448
5523,608052.1149,4822853.376,126.448,608049.5452,4822855.226,126.4751
5524,608052.1149,4822853.376,126.448,608049.5452,4822855.226,126.4751
5525,608064.674,4822791.249,125.4449,608065.4243,4822795.838,125.4642
5526,608064.674,4822791.249,125.4449,608065.4243,4822795.838,125.4642
5527,608063.4373,4822783.742,125.4688,608064.0332,4822787.384,125.45
5528,608063.4373,4822783.742,125.4688,608064.0332,4822787.384,125.45
5529,608064.0332,4822787.384,125.45,608064.674,4822791.249,125.4449
5530,608064.0332,4822787.384,125.45,608064.674,4822791.249,125.4449
5531,608054.5384,4822747.261,125.7668,608044.6769,4822748.92,126.0063
5532,608054.5384,4822747.261,125.7668,608044.6769,4822748.92,126.0063
5533,608044.6769,4822748.92,126.0063,608040.9758,4822749.543,126.1029
5534,608044.6769,4822748.92,126.0063,608040.9758,4822749.543,126.1029
5535,608056.3927,4822758.567,125.7851,608046.5224,4822760.172,126.0296
5536,608056.3927,4822758.567,125.7851,608046.5224,4822760.172,126.0296
5537,608046.5224,4822760.172,126.0296,608042.7827,4822760.781,126.234
5538,608046.5224,4822760.172,126.0296,608042.7827,4822760.781,126.234
5539,608042.7827,4822760.781,126.234,608044.3794,4822770.652,126.4705
5540,608042.7827,4822760.781,126.234,608044.3794,4822770.652,126.4705
5541,608047.5727,4822790.396,126.7356,608048.8897,4822798.538,126.9393
5542,608047.5727,4822790.396,126.7356,608048.8897,4822798.538,126.9393
5543,608045.9761,4822780.524,126.6193,608047.5727,4822790.396,126.7356
5544,608045.9761,4822780.524,126.6193,608047.5727,4822790.396,126.7356
5545,608044.3794,4822770.652,126.4705,608045.9761,4822780.524,126.6193
5546,608044.3794,4822770.652,126.4705,608045.9761,4822780.524,126.6193
5547,608141.619,4822737.565,121.3951,608148.7476,4822736.436,121.098
5548,608141.619,4822737.565,121.3951,608148.7476,4822736.436,121.098
5549,608148.7476,4822736.436,121.098,608158.1848,4822734.943,120.5297
5550,608148.7476,4822736.436,121.098,608158.1848,4822734.943,120.5297
5551,608141.619,4822737.565,121.3951,608133.9644,4822738.741,121.9748
5552,608141.619,4822737.565,121.3951,608133.9644,4822738.741,121.9748
5553,608133.9644,4822738.741,121.9748,608126.3909,4822739.908,122.6949
5554,608133.9644,4822738.741,121.9748,608126.3909,4822739.908,122.6949
5555,608126.3909,4822739.908,122.6949,608117.532,4822741.11,122.9646
5556,608126.3909,4822739.908,122.6949,608117.532,4822741.11,122.9646
5557,608117.532,4822741.11,122.9646,608107.5563,4822740.413,123.4827
5558,608117.532,4822741.11,122.9646,608107.5563,4822740.413,123.4827
5559,608087.6049,4822739.019,124.409,608086.5397,4822738.945,124.4725
5560,608087.6049,4822739.019,124.409,608086.5397,4822738.945,124.4725
5561,608097.5806,4822739.716,123.9907,608087.6049,4822739.019,124.409
5562,608097.5806,4822739.716,123.9907,608087.6049,4822739.019,124.409
5563,608107.5563,4822740.413,123.4827,608097.5806,4822739.716,123.9907
5564,608107.5563,4822740.413,123.4827,608097.5806,4822739.716,123.9907
5565,608086.5397,4822738.945,124.4725,608076.5688,4822738.182,125.0007
5566,608086.5397,4822738.945,124.4725,608076.5688,4822738.182,125.0007
5567,608076.5688,4822738.182,125.0007,608069.385,4822737.632,125.2217
5568,608076.5688,4822738.182,125.0007,608069.385,4822737.632,125.2217
5569,608069.385,4822737.632,125.2217,608067.0424,4822737.453,125.3002
5570,608069.385,4822737.632,125.2217,608067.0424,4822737.453,125.3002
5571,608067.0424,4822737.453,125.3002,608057.1719,4822739.057,125.6215
5572,608067.0424,4822737.453,125.3002,608057.1719,4822739.057,125.6215
5573,608057.1719,4822739.057,125.6215,608053.2947,4822739.687,125.7336
5574,608057.1719,4822739.057,125.6215,608053.2947,4822739.687,125.7336
5575,608053.2947,4822739.687,125.7336,608054.5384,4822747.261,125.7668
5576,608053.2947,4822739.687,125.7336,608054.5384,4822747.261,125.7668
5577,608054.5384,4822747.261,125.7668,608056.157,4822757.129,125.7858
5578,608054.5384,4822747.261,125.7668,608056.157,4822757.129,125.7858
5579,608056.157,4822757.129,125.7858,608056.3927,4822758.567,125.7851
5580,608056.157,4822757.129,125.7858,608056.3927,4822758.567,125.7851
5581,608056.3927,4822758.567,125.7851,608059.6917,4822760.93,125.6685
5582,608056.3927,4822758.567,125.7851,608059.6917,4822760.93,125.6685
5583,608059.6917,4822760.93,125.6685,608061.312,4822770.798,125.5668
5584,608059.6917,4822760.93,125.6685,608061.312,4822770.798,125.5668
5585,608062.9323,4822780.666,125.4887,608063.4373,4822783.742,125.4688
5586,608062.9323,4822780.666,125.4887,608063.4373,4822783.742,125.4688
5587,608061.312,4822770.798,125.5668,608062.9323,4822780.666,125.4887
5588,608061.312,4822770.798,125.5668,608062.9323,4822780.666,125.4887
5589,608292.0324,4822599.994,115.1659,608299.8195,4822593.72,115.1014
5590,608292.0324,4822599.994,115.1659,608299.8195,4822593.72,115.1014
5591,608307.6066,4822587.446,115.1891,608311.8766,4822584.006,115.224
5592,608307.6066,4822587.446,115.1891,608311.8766,4822584.006,115.224
5593,608299.8195,4822593.72,115.1014,608307.6066,4822587.446,115.1891
5594,608299.8195,4822593.72,115.1014,608307.6066,4822587.446,115.1891
5595,608311.8766,4822584.006,115.224,608317.9376,4822582.231,115.2092
5596,608311.8766,4822584.006,115.224,608317.9376,4822582.231,115.2092
5597,608317.9376,4822582.231,115.2092,608319.4268,4822581.794,115.2009
5598,608317.9376,4822582.231,115.2092,608319.4268,4822581.794,115.2009
5599,608275.5361,4822604.293,115.3297,608283.4176,4822603.087,115.2689
5600,608275.5361,4822604.293,115.3297,608283.4176,4822603.087,115.2689
5601,608265.7675,4822605.78,115.4558,608270.6922,4822605.037,115.3807
5602,608265.7675,4822605.78,115.4558,608270.6922,4822605.037,115.3807
5603,608270.6922,4822605.037,115.3807,608275.5361,4822604.293,115.3297
5604,608270.6922,4822605.037,115.3807,608275.5361,4822604.293,115.3297
5605,608256.6224,4822607.177,115.6322,608265.7675,4822605.78,115.4558
5606,608256.6224,4822607.177,115.6322,608265.7675,4822605.78,115.4558
5607,608248.2389,4822608.452,115.7781,608252.5725,4822607.789,115.7061
5608,608248.2389,4822608.452,115.7781,608252.5725,4822607.789,115.7061
5609,608252.5725,4822607.789,115.7061,608256.6224,4822607.177,115.6322
5610,608252.5725,4822607.789,115.7061,608256.6224,4822607.177,115.6322
5611,608224.2675,4822611.81,116.7293,608234.1708,4822610.423,116.3595
5612,608224.2675,4822611.81,116.7293,608234.1708,4822610.423,116.3595
5613,608244.0742,4822609.036,115.8489,608248.2389,4822608.452,115.7781
5614,608244.0742,4822609.036,115.8489,608248.2389,4822608.452,115.7781
5615,608234.1708,4822610.423,116.3595,608244.0742,4822609.036,115.8489
5616,608234.1708,4822610.423,116.3595,608244.0742,4822609.036,115.8489
5617,608283.4176,4822603.087,115.2689,608287.3284,4822602.084,115.2286
5618,608283.4176,4822603.087,115.2689,608287.3284,4822602.084,115.2286
5619,608287.3284,4822602.084,115.2286,608292.0324,4822599.994,115.1659
5620,608287.3284,4822602.084,115.2286,608292.0324,4822599.994,115.1659
5621,608208.8602,4822513.914,117.4153,608210.3729,4822523.799,117.5961
5622,608208.8602,4822513.914,117.4153,608210.3729,4822523.799,117.5961
5623,608210.3729,4822523.799,117.5961,608211.8856,4822533.684,117.6723
5624,608210.3729,4822523.799,117.5961,608211.8856,4822533.684,117.6723
5625,608213.3983,4822543.569,117.6234,608214.2847,4822549.361,117.5357
5626,608213.3983,4822543.569,117.6234,608214.2847,4822549.361,117.5357
5627,608211.8856,4822533.684,117.6723,608213.3983,4822543.569,117.6234
5628,608211.8856,4822533.684,117.6723,608213.3983,4822543.569,117.6234
5629,608214.2847,4822549.361,117.5357,608215.729,4822559.016,117.3305
5630,608214.2847,4822549.361,117.5357,608215.729,4822559.016,117.3305
5631,608215.729,4822559.016,117.3305,608217.3256,4822568.888,117.3963
5632,608215.729,4822559.016,117.3305,608217.3256,4822568.888,117.3963
5633,608222.1153,4822598.503,117.0886,608223.7119,4822608.375,116.8609
5634,608222.1153,4822598.503,117.0886,608223.7119,4822608.375,116.8609
5635,608220.5187,4822588.631,117.2493,608222.1153,4822598.503,117.0886
5636,608220.5187,4822588.631,117.2493,608222.1153,4822598.503,117.0886
5637,608218.9221,4822578.759,117.3444,608220.5187,4822588.631,117.2493
